cycle_id,created_at,updated_at,sport_id,activity_id,gps_enabled,intensity_score,max_heart_rate,average_heart_rate,distance,performance,energy,rpe,raw_intensity_score,altitude_gain,altitude_change,cumulative_workout_intensity,zone_durations,projected_score,confidence,wac_prediction,kilojoules,user_id,during,timezone_offset,survey_response_id,percent_recorded,auto_detected,state,responded,team_act_id,source,id,name
260175669,2022-08-11T00:25:58.685+0000,2022-08-11T00:32:29.733+0000,48,489018082,False,7.1005,141,109,,,,,0.0017432892538928556,,,0.0,"[315311, 2284104, 1630374, 352798, 0, 0]",0.0017432893,,,1265.54150390625,1508418,"['2022-08-10T23:09:34.679Z','2022-08-11T00:25:57.863Z')",-0400,98730183,1.0,False,complete,True,,user,48.0,Functional Fitness
260175669,2022-08-10T12:01:28.004+0000,2022-08-10T12:04:58.668+0000,63,488699813,True,7.99,159,127,2401.3749792522704,,,,0.002290761082780124,49.537342,-0.470057,0.0,"[100015, 343169, 383548, 789236, 324905, 0]",0.002290761,,,1077.765869140625,1508418,"['2022-08-10T11:29:06.168Z','2022-08-10T12:01:26.336Z')",-0400,98693222,1.0,False,complete,True,,user,63.0,Walking
259818460,2022-08-10T00:23:40.158+0000,2022-08-10T00:35:11.335+0000,48,488388443,False,6.084,142,102,,,,,0.001154212034310128,,,0.0,"[939233, 2203303, 1163163, 134585, 0, 0]",0.001154212,,,938.3621826171875,1508418,"['2022-08-09T23:09:39.454Z','2022-08-10T00:23:39.713Z')",-0400,98671497,1.0,False,complete,True,,user,48.0,Functional Fitness
259440160,2022-08-09T02:07:44.550+0000,2022-08-09T02:15:15.606+0000,30,487782727,False,14.2993,170,143,,,,,0.009355795353877388,,,0.0,"[0, 22110, 878671, 1202595, 1850502, 0]",0.009355796,,,3255.350830078125,1508418,"['2022-08-09T01:01:50.102Z','2022-08-09T02:07:43.915Z')",-0400,98615938,1.0,False,complete,True,,user,30.0,Soccer
259440160,2022-08-09T00:06:39.902+0000,2022-08-09T00:18:10.844+0000,30,487746486,False,12.8715,168,135,,,,,0.0066646585986823,,,0.0,"[125916, 399860, 577743, 793113, 1466944, 0]",0.0066646584,,,2411.207275390625,1508418,"['2022-08-08T23:10:35.416Z','2022-08-09T00:06:39.452Z')",-0400,98609288,1.0,False,complete,True,,user,30.0,Soccer
259440160,2022-08-08T13:01:25.489+0000,2022-08-08T13:10:26.278+0000,63,487483853,True,6.1498,163,112,2568.4014027757908,,,,0.0011912969689116173,65.37896,-6.210235,0.0,"[135581, 691184, 862284, 339347, 30762, 0]",0.001191297,,,763.75927734375,1508418,"['2022-08-08T12:27:05.329Z','2022-08-08T13:01:24.075Z')",-0400,98576136,1.0,False,complete,True,,user,63.0,Walking
258721276,2022-08-06T22:56:36.207+0000,2022-08-06T23:01:07.673+0000,48,486549892,False,6.3263,151,101,,,,,0.0012915707590126627,,,0.0,"[1437178, 2024480, 1149708, 255708, 0, 0]",0.0012915707,,,1076.353515625,1508418,"['2022-08-06T21:35:28.485Z','2022-08-06T22:56:35.721Z')",-0400,98506769,1.0,False,complete,True,,user,48.0,Functional Fitness
258310736,2022-08-05T18:58:51.064+0000,2022-08-05T19:09:21.761+0000,0,485878546,True,9.9275,155,134,5829.438538720839,,,,0.0036320236210252515,70.36064,0.291641,0.0,"[48104, 96131, 392209, 1857203, 18265, 0]",0.0036320237,,,1661.256591796875,1508418,"['2022-08-05T18:18:37.424Z','2022-08-05T18:58:48.852Z')",-0400,98441132,1.0,False,complete,True,,user,0.0,Running
257932214,2022-08-05T00:23:54.310+0000,2022-08-05T00:29:55.425+0000,48,485371582,False,8.9611,158,112,,,,,0.00293242060099047,,,0.0,"[233598, 2523466, 2161938, 371063, 66330, 0]",0.0029324207,,,1916.8162841796875,1508418,"['2022-08-04T22:54:37.308Z','2022-08-05T00:23:53.669Z')",-0400,98403630,1.0,False,complete,True,,user,48.0,Functional Fitness
257467855,2022-08-03T23:58:06.134+0000,2022-08-04T00:02:07.015+0000,48,484752569,False,6.2812,140,106,,,,,0.0012658680782759453,,,0.0,"[135583, 2264790, 1084357, 35568, 0, 0]",0.0012658681,,,947.2574462890625,1508418,"['2022-08-03T22:59:25.025Z','2022-08-03T23:58:05.379Z')",-0400,98346396,1.0,False,complete,True,,user,48.0,Functional Fitness
257467855,2022-08-03T13:23:14.461+0000,2022-08-03T13:32:45.364+0000,63,484519065,True,7.2843,158,119,2486.7058560520695,,,,0.0018536062619048921,53.553528,-2.861719,0.0,"[134622, 511414, 475848, 811344, 85556, 0]",0.0018536063,,,957.801513671875,1508418,"['2022-08-03T12:49:34.893Z','2022-08-03T13:23:12.940Z')",-0400,98314879,1.0,False,complete,True,,user,63.0,Walking
257187253,2022-08-02T14:47:25.635+0000,2022-08-02T14:50:26.659+0000,48,483937423,False,6.0308,142,102,,,,,0.0011243067323831442,,,0.0,"[600803, 2672473, 928575, 32684, 0, 0]",0.0011243067,,,897.5121459960938,1508418,"['2022-08-02T13:36:50.408Z','2022-08-02T14:47:24.842Z')",-0400,98256600,1.0,False,complete,True,,user,48.0,Functional Fitness
256733154,2022-08-02T02:10:52.592+0000,2022-08-02T02:14:53.707+0000,30,483530876,False,14.3329,184,141,,,,,0.009425069164079864,,,0.0,"[114396, 394173, 748858, 553714, 2209999, 45182]",0.009425069,,,3107.495849609375,1508418,"['2022-08-02T01:03:05.186Z','2022-08-02T02:10:52.023Z')",-0400,98233221,1.0,False,complete,True,,user,30.0,Soccer
256342277,2022-07-31T18:47:32.783+0000,2022-07-31T19:00:03.531+0000,0,482793924,True,10.0405,161,144,4596.282073691518,,,,0.003718701408308095,70.54744,1.657771,0.0,"[0, 28878, 109587, 1354454, 337417, 0]",0.0037187014,,,1477.828857421875,1508418,"['2022-07-31T18:17:00.227Z','2022-07-31T18:47:30.861Z')",-0400,98159798,1.0,False,complete,True,,user,0.0,Running
256037095,2022-07-30T18:17:48.165+0000,2022-07-30T18:25:49.063+0000,48,482222339,False,7.7983,153,112,,,,,0.0021699972287503697,,,0.0,"[303745, 1795743, 1117998, 652728, 53834, 0]",0.0021699972,,,1315.76171875,1508418,"['2022-07-30T17:12:23.510Z','2022-07-30T18:17:47.276Z')",-0400,98111053,1.0,False,complete,True,,user,48.0,Functional Fitness
255735094,2022-07-29T17:26:05.487+0000,2022-07-29T17:33:06.349+0000,48,481606840,False,5.1979,137,99,,,,,0.0006667277645777295,,,0.0,"[661417, 1903356, 604651, 31722, 0, 0]",0.0006667278,,,587.3901977539062,1508418,"['2022-07-29T16:32:43.262Z','2022-07-29T17:26:04.376Z')",-0400,98054634,1.0,False,complete,True,,user,48.0,Functional Fitness
255295156,2022-07-28T23:35:19.813+0000,2022-07-28T23:46:50.941+0000,48,481112636,False,5.5341,156,105,,,,,0.0008491626770037261,,,0.0,"[171152, 1754371, 694031, 188417, 7690, 0]",0.0008491627,,,613.6001586914062,1508418,"['2022-07-28T22:48:23.235Z','2022-07-28T23:35:19.063Z')",-0400,98023416,1.0,False,complete,True,,user,48.0,Functional Fitness
249584578,2022-07-13T23:10:29.869+0000,2022-07-13T23:18:30.246+0000,48,472025594,False,4.0053,121,97,,,,,4.057755118240747e-05,,,0.0,"[73059, 155732, 71176, 0, 0, 0]",4.057755e-05,,,45.3612174987793,1508418,"['2022-07-13T23:05:11.000Z','2022-07-13T23:10:11.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
249584578,2022-07-13T23:04:38.927+0000,2022-07-13T23:07:39.420+0000,48,472023634,False,5.2771,165,133,,,,,0.0007094415678890885,,,0.0,"[0, 16381, 136506, 405656, 41337, 0]",0.00070944155,,,367.5400390625,1508418,"['2022-07-13T22:54:42.000Z','2022-07-13T23:04:42.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
249584578,2022-07-13T22:54:10.919+0000,2022-07-13T22:58:15.585+0000,48,472019214,False,4.4831,144,114,,,,,0.00028818570456691793,,,0.0,"[72136, 96132, 331634, 100938, 0, 0]",0.0002881857,,,208.51910400390625,1508418,"['2022-07-13T22:44:11.000Z','2022-07-13T22:54:11.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
249584578,2022-07-13T22:43:41.105+0000,2022-07-13T22:47:05.028+0000,48,472015435,False,0.2667,109,86,,,,,2.672248338348536e-06,,,0.0,"[417247, 182648, 0, 0, 0, 0]",2.6722482e-06,,,58.21270751953125,1508418,"['2022-07-13T22:33:47.000Z','2022-07-13T22:43:47.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
249584578,2022-07-13T13:17:28.471+0000,2022-07-13T13:25:29.135+0000,63,471803634,True,9.5947,170,131,3734.3835277323774,,,,0.0033839234016844475,124.38615,10.105604,0.0,"[29839, 439318, 537371, 1098761, 495070, 0]",0.0033839233,,,1521.9388427734375,1508418,"['2022-07-13T12:34:05.333Z','2022-07-13T13:17:25.638Z')",-0400,97156287.0,1.0,False,complete,True,,user,63.0,Walking
249275716,2022-07-12T18:58:25.514+0000,2022-07-12T19:04:26.109+0000,1,471319988,True,8.9005,163,133,11687.49734586039,,,,0.002890835011755793,186.15825,-36.108246,0.0,"[0, 40374, 758496, 1355414, 124954, 0]",0.002890835,,,1441.13525390625,1508418,"['2022-07-12T18:20:23.575Z','2022-07-12T18:58:22.314Z')",-0400,97111260,1.0,False,complete,True,,user,1.0,Cycling
249275716,2022-07-12T14:04:26.325+0000,2022-07-12T14:12:57.397+0000,1,471207565,True,9.7226,167,126,10545.607313389863,,,,0.003478150627017901,179.148,33.937675,0.0,"[101935, 353763, 1336216, 1289200, 228776, 0]",0.0034797373,,,1783.2935791015625,1508418,"['2022-07-12T13:09:13.583Z','2022-07-12T14:04:24.991Z')",-0400,97096251,1.0,False,complete,True,,user,1.0,Cycling
248817968,2022-07-12T00:44:04.112+0000,2022-07-12T00:51:35.044+0000,30,470798411,False,13.6127,175,137,,,,,0.008006065267213336,,,0.0,"[210564, 192261, 898825, 1011263, 1506354, 10574]",0.008006065,,,2832.676025390625,1508418,"['2022-07-11T23:40:12.740Z','2022-07-12T00:44:02.923Z')",-0400,97068633.0,1.0,False,complete,True,,user,30.0,Soccer
248817968,2022-07-11T12:03:37.170+0000,2022-07-11T12:08:07.724+0000,63,470469671,True,5.2092,145,99,1138.0211013662724,,,,0.000672828024825238,20.496225,6.470483,0.0,"[623912, 340305, 533523, 153795, 0, 0]",0.000672828,,,488.2360534667969,1508418,"['2022-07-11T11:36:04.793Z','2022-07-11T12:03:36.176Z')",-0400,,1.0,False,complete,False,,user,63.0,Walking
248459019,2022-07-10T20:45:08.287+0000,2022-07-10T20:54:39.182+0000,63,470115423,True,10.2393,154,123,2711.138767697609,,,,0.0038750794741403203,69.90357,1.916905,0.0,"[233623, 370101, 1809162, 1566934, 5768, 0]",0.0038750796,,,2175.8505859375,1508418,"['2022-07-10T19:38:41.156Z','2022-07-10T20:45:06.851Z')",-0400,97002290,1.0,False,complete,True,,user,63.0,Walking
247765767,2022-07-08T19:04:18.692+0000,2022-07-08T19:04:19.370+0000,63,468903767,True,6.3774,157,108,3404.776150358741,,,,0.0013207341844971127,113.5572,8.318256,0.0,"[318171, 1014176, 917094, 387388, 13459, 0]",0.0013207342,,,893.4105834960938,1508418,"['2022-07-08T17:49:51.381Z','2022-07-08T18:34:01.039Z')",-0400,,1.0,False,complete,False,,user,63.0,Walking
247765767,2022-07-08T12:26:27.147+0000,2022-07-08T12:29:57.692+0000,63,468708430,True,5.0061,134,105,1050.806439146401,,,,0.000563921776437372,13.799648,1.226426,0.0,"[240365, 482577, 641192, 14419, 0, 0]",0.00056392176,,,425.36956787109375,1508418,"['2022-07-08T12:03:27.264Z','2022-07-08T12:26:25.165Z')",-0400,,1.0,False,complete,False,,user,63.0,Walking
247409964,2022-07-07T23:43:40.913+0000,2022-07-07T23:49:41.482+0000,63,468376813,True,4.4926,147,88,3511.713724318851,,,,0.00029311939070502914,71.88617,9.741308,0.0,"[1298765, 668090, 313388, 45182, 0, 0]",0.0002931194,,,357.1507568359375,1508418,"['2022-07-07T23:04:53.857Z','2022-07-07T23:43:39.250Z')",-0400,96845477,1.0,False,complete,True,,user,63.0,Walking
245952829,2022-07-03T13:52:57.990+0000,2022-07-03T13:55:58.446+0000,63,465713286,True,4.2807,134,99,1031.4247555541092,,,,0.00018312806771388624,32.528774,6.489182,0.0,"[233635, 599857, 78825, 4808, 0, 0]",0.00018312807,,,159.460693359375,1508418,"['2022-07-03T13:37:40.436Z','2022-07-03T13:52:56.986Z')",-0400,,1.0,False,complete,False,,user,63.0,Walking
245137100,2022-07-01T19:40:36.463+0000,2022-07-01T19:50:37.002+0000,63,464707303,True,7.6001,163,126,2342.1792800304347,,,,0.0020467887681027835,53.162434,0.467474,0.0,"[36528, 220177, 473930, 603698, 259553, 0]",0.0020467888,,,952.08642578125,1508418,"['2022-07-01T19:14:00.855Z','2022-07-01T19:40:34.616Z')",-0400,96503721,1.0,False,complete,True,,user,63.0,Walking
245137100,2022-07-01T18:55:07.529+0000,2022-07-01T19:00:37.832+0000,48,464693018,False,4.3561,138,102,,,,,0.0002221443765285688,,,0.0,"[141351, 225908, 218216, 14419, 0, 0]",0.00022214437,,,178.3280029296875,1508418,"['2022-07-01T18:44:00.000Z','2022-07-01T18:54:00.000Z')",-0400,96501028,1.0,False,complete,True,,user,48.0,Functional Fitness
244773052,2022-06-30T23:33:53.815+0000,2022-06-30T23:37:54.405+0000,0,464167116,True,8.9936,161,137,4360.704245965296,,,,0.002954871904575177,117.50734,-6.057087,0.0,"[0, 21188, 277815, 1316033, 112472, 0]",0.0029548719,,,1296.15478515625,1508418,"['2022-06-30T23:05:04.673Z','2022-06-30T23:33:52.110Z')",-0400,96459339,1.0,False,complete,True,,user,0.0,Running
244773052,2022-06-30T19:06:29.657+0000,2022-06-30T19:10:30.260+0000,63,464088163,True,9.5499,164,129,3343.436879548884,,,,0.0033512062051254056,98.66905,2.631783,0.0,"[27917, 360489, 421050, 1417933, 193206, 0]",0.0033512062,,,1545.4273681640625,1508418,"['2022-06-30T18:26:02.119Z','2022-06-30T19:06:22.847Z')",-0400,96447403,1.0,False,complete,True,,user,63.0,Walking
244773052,2022-06-30T12:03:00.421+0000,2022-06-30T12:08:01.023+0000,63,463876567,True,6.9201,152,119,1390.2035282407105,,,,0.0016361987968825005,20.825167,1.600337,0.0,"[184612, 246094, 840180, 572941, 6729, 0]",0.0016361988,,,937.6363525390625,1508418,"['2022-06-30T11:32:07.997Z','2022-06-30T12:02:58.360Z')",-0400,96426442,1.0,False,complete,True,,user,63.0,Walking
244378279,2022-06-29T13:12:12.643+0000,2022-06-29T13:19:43.406+0000,63,463314174,True,5.753,147,102,1266.3801553252583,,,,0.0009695793091460047,28.377544,0.946748,0.0,"[696986, 900598, 784426, 139390, 0, 0]",0.0009695793,,,715.4447631835938,1508418,"['2022-06-29T12:30:06.681Z','2022-06-29T13:12:08.624Z')",-0400,96378664,1.0,False,complete,True,,user,63.0,Walking
243917496,2022-06-28T12:12:51.605+0000,2022-06-28T12:17:54.384+0000,63,462619107,True,7.2094,159,119,1303.8238161804484,,,,0.0018084651608037548,33.391056,-3.27637,0.0,"[102898, 398945, 1345827, 370106, 31722, 0]",0.0018084651,,,1090.008544921875,1508418,"['2022-06-28T11:35:21.089Z','2022-06-28T12:12:50.457Z')",-0400,96303495,1.0,False,complete,True,,user,63.0,Walking
243605546,2022-06-27T23:22:04.389+0000,2022-06-27T23:25:35.597+0000,30,462271019,False,16.4412,175,141,,,,,0.014452137439305566,,,0.0,"[93248, 637385, 758444, 1586161, 2812003, 94209]",0.014459536,,,4749.11376953125,1508418,"['2022-06-27T21:42:18.989Z','2022-06-27T23:22:03.075Z')",-0400,96275802,1.0,False,complete,True,,user,30.0,Soccer
243605546,2022-06-27T13:04:19.619+0000,2022-06-27T13:16:50.181+0000,63,462029142,True,8.4698,157,125,2445.3861130618347,,,,0.002601870940418127,53.786312,-3.175796,0.0,"[156719, 430663, 203798, 1158377, 93246, 0]",0.002601871,,,1179.4530029296875,1508418,"['2022-06-27T12:30:15.264Z','2022-06-27T13:04:18.098Z')",-0400,96243321,1.0,False,complete,True,,user,63.0,Walking
242527711,2022-06-24T12:31:17.030+0000,2022-06-24T12:34:17.918+0000,0,460219426,True,12.3625,155,134,9374.113922118262,,,,0.005935005932541305,149.50183,8.43506,0.0,"[0, 65407, 1009371, 2844481, 12498, 0]",0.005935006,,,2803.47216796875,1508418,"['2022-06-24T11:25:44.506Z','2022-06-24T12:31:15.453Z')",-0400,96078204,1.0,False,complete,True,,user,0.0,Running
242111662,2022-06-23T13:45:57.381+0000,2022-06-23T13:45:57.806+0000,0,459667301,False,9.4675,165,148,,,,,0.0032913069513021078,,,0.0,"[14458, 8652, 11536, 588321, 577715, 0]",0.003291307,,,1089.302978515625,1508418,"['2022-06-23T12:52:00.000Z','2022-06-23T13:12:00.000Z')",-0400,96023820,1.0,False,complete,True,,user,0.0,Running
241752313,2022-06-22T23:56:29.521+0000,2022-06-23T00:06:29.858+0000,48,459261193,False,4.1674,137,107,,,,,0.00012471261713621696,,,0.0,"[5770, 144193, 136546, 13458, 0, 0]",0.00012471262,,,90.55860137939453,1508418,"['2022-06-22T23:51:43.000Z','2022-06-22T23:56:43.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
241752313,2022-06-22T23:51:07.631+0000,2022-06-22T23:56:38.052+0000,48,459259493,False,4.7579,136,103,,,,,0.00043226077517282736,,,0.0,"[171213, 639204, 364290, 24034, 0, 0]",0.00043281046,,,319.168212890625,1508418,"['2022-06-22T23:31:19.000Z','2022-06-22T23:51:19.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
241752313,2022-06-22T12:43:50.685+0000,2022-06-22T12:51:21.198+0000,63,458992831,True,5.8219,151,115,1786.049232070129,,,,0.0010077871311467857,49.32012,3.047972,0.0,"[126917, 306657, 923906, 223020, 0, 0]",0.0010087513,,,666.4388427734375,1508418,"['2022-06-22T12:17:27.204Z','2022-06-22T12:43:48.985Z')",-0400,,1.0,False,complete,False,,user,63.0,Walking
241275231,2022-06-21T23:37:09.868+0000,2022-06-21T23:45:40.552+0000,1,458617157,True,8.8287,157,129,13265.076597056706,,,,0.0028419349071786195,162.55023,-5.977996,0.0,"[0, 72099, 1121876, 1181438, 73060, 0]",0.0028419348,,,1501.9803466796875,1508418,"['2022-06-21T22:56:20.161Z','2022-06-21T23:37:08.599Z')",-0400,95930302,1.0,False,complete,True,,user,1.0,Cycling
241275231,2022-06-21T12:11:42.675+0000,2022-06-21T12:23:01.104+0000,63,458318641,True,4.7827,140,98,1271.4240317391611,,,,0.00044539735624565607,16.549837,1.470539,0.0,"[592185, 986290, 280704, 24017, 0, 0]",0.00044539737,,,377.3966979980469,1508418,"['2022-06-21T11:40:17.877Z','2022-06-21T12:11:40.219Z')",-0400,95891776,1.0,False,complete,True,,user,63.0,Walking
240851669,2022-06-21T00:48:56.365+0000,2022-06-21T00:52:57.088+0000,30,457998713,False,13.8711,175,136,,,,,0.008498931785890573,,,0.0,"[237481, 516223, 476779, 886328, 1664980, 34609]",0.008498932,,,2816.64404296875,1508418,"['2022-06-20T23:45:19.455Z','2022-06-21T00:48:55.867Z')",-0400,95870160,1.0,False,complete,True,,user,30.0,Soccer
240851669,2022-06-20T13:09:08.218+0000,2022-06-20T13:12:38.820+0000,63,457704203,True,7.276,153,109,2053.885258433359,,,,0.001848602968036305,112.57946,-0.971078,0.0,"[695013, 771886, 502730, 848820, 8653, 0]",0.001848603,,,1069.562255859375,1508418,"['2022-06-20T12:21:58.965Z','2022-06-20T13:09:05.732Z')",-0400,95825208,1.0,False,complete,True,,user,63.0,Walking
240640704,2022-06-19T18:09:52.477+0000,2022-06-19T18:19:53.097+0000,0,457261120,True,11.7583,166,144,6617.3824442394225,,,,0.00524989834802178,109.32655,2.688948,0.0,"[0, 0, 8652, 1987047, 382599, 0]",0.0052498984,,,2018.5169677734375,1508418,"['2022-06-19T17:30:11.384Z','2022-06-19T18:09:50.351Z')",-0400,95789725,1.0,False,complete,True,,user,0.0,Running
240204349,2022-06-18T19:55:27.854+0000,2022-06-18T20:02:58.812+0000,63,456727178,True,6.987,153,100,2752.7295336203683,,,,0.0016757845234987457,235.28394,1.472458,0.0,"[1451612, 1520790, 1089113, 346073, 7691, 0]",0.0016757845,,,1229.1688232421875,1508418,"['2022-06-18T18:41:50.322Z','2022-06-18T19:55:25.045Z')",-0400,95746134,1.0,False,complete,True,,user,63.0,Walking
239768465,2022-06-17T18:40:08.960+0000,2022-06-17T18:50:09.306+0000,48,456093928,False,0.3388,104,89,,,,,3.1766228300829104e-06,,,0.0,"[178843, 121123, 0, 0, 0, 0]",3.1766228e-06,,,30.03773307800293,1508418,"['2022-06-17T18:35:10.000Z','2022-06-17T18:40:10.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
239768465,2022-06-17T18:32:42.495+0000,2022-06-17T18:40:13.042+0000,48,456091915,False,4.7063,138,119,,,,,0.0004051069870966264,,,0.0,"[0, 24033, 547021, 28840, 0, 0]",0.00040510698,,,277.8414001464844,1508418,"['2022-06-17T18:22:48.000Z','2022-06-17T18:32:48.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
239768465,2022-06-17T18:22:20.281+0000,2022-06-17T18:29:50.629+0000,48,456088919,False,4.7947,138,120,,,,,0.0004516976108844192,,,0.0,"[0, 63485, 424883, 112473, 0, 0]",0.00045169762,,,293.5052185058594,1508418,"['2022-06-17T18:12:18.000Z','2022-06-17T18:22:18.000Z')",-0400,,1.0,False,complete,False,,external,48.0,Functional Fitness
239768465,2022-06-17T12:34:00.996+0000,2022-06-17T12:38:31.549+0000,63,455913959,True,5.6661,155,115,1233.8472625852307,,,,0.0009215863471378872,31.9423,-0.475264,0.0,"[138466, 325884, 337419, 324921, 24034, 0]",0.00092158635,,,496.51123046875,1508418,"['2022-06-17T12:14:48.527Z','2022-06-17T12:33:59.211Z')",-0400,95662158.0,1.0,False,complete,True,,user,63.0,Walking
239462910,2022-06-16T19:01:40.255+0000,2022-06-16T19:08:29.105+0000,48,455489143,False,9.7731,161,133,,,,,0.0035157354245665758,,,0.0,"[86555, 375858, 55754, 1194905, 339342, 0]",0.0035157355,,,1399.9798583984375,1508418,"['2022-06-16T18:27:26.853Z','2022-06-16T19:01:39.743Z')",-0400,95624323,1.0,False,complete,True,,user,48.0,Functional Fitness
239462910,2022-06-16T12:51:54.860+0000,2022-06-16T12:55:55.326+0000,63,455322274,True,4.9014,140,101,1746.6329976921445,,,,0.0005082431186867296,37.37192,0.202097,0.0,"[340341, 751745, 362412, 68252, 0, 0]",0.0005082431,,,372.0783386230469,1508418,"['2022-06-16T12:26:29.708Z','2022-06-16T12:51:52.238Z')",-0400,95606333,1.0,False,complete,True,,user,63.0,Walking
239088313,2022-06-15T12:48:03.876+0000,2022-06-15T12:54:04.459+0000,63,454688473,True,7.0744,157,116,2525.8020175739653,,,,0.0017277111396034924,59.12445,-70.69796,0.0,"[334573, 384525, 827783, 636389, 29800, 0]",0.0017289051,,,993.8132934570312,1508418,"['2022-06-15T12:11:04.548Z','2022-06-15T12:47:58.548Z')",-0400,95543220,1.0,False,complete,True,,user,63.0,Walking
238238126,2022-06-14T02:16:54.819+0000,2022-06-14T02:21:25.520+0000,30,453720008,False,13.9626,166,145,,,,,0.008677794922726705,,,0.0,"[0, 0, 232676, 2127341, 1360234, 0]",0.008677795,,,3175.89111328125,1508418,"['2022-06-14T01:10:00.000Z','2022-06-14T02:12:00.000Z')",-0400,95455026,1.0,False,complete,True,,user,30.0,Soccer
238238126,2022-06-13T12:45:55.280+0000,2022-06-13T12:55:55.887+0000,63,453402356,True,9.3758,164,129,2458.125619681981,,,,0.0032250948445877383,60.232544,0.736782,0.0,"[112512, 415284, 269166, 865180, 479689, 0]",0.0032250949,,,1340.3370361328125,1508418,"['2022-06-13T12:10:11.600Z','2022-06-13T12:45:53.171Z')",-0400,95406839,1.0,False,complete,True,,user,63.0,Walking
237978628,2022-06-12T20:44:42.553+0000,2022-06-12T20:44:43.026+0000,0,453001817,False,9.6624,164,137,,,,,0.0034337024357693597,,,0.0,"[127892, 151887, 71136, 807568, 577003, 0]",0.0034427545,,,1282.0853271484375,1508418,"['2022-06-12T18:53:00.000Z','2022-06-12T19:22:00.000Z')",-0400,95376646,1.0,False,complete,True,,user,0.0,Running
237494472,2022-06-11T22:17:46.677+0000,2022-06-11T22:23:47.015+0000,48,452458223,False,5.1301,152,117,,,,,0.0006303005851871058,,,0.0,"[99976, 127954, 471284, 232736, 962, 0]",0.000634426,,,405.1129455566406,1508418,"['2022-06-11T22:02:02.000Z','2022-06-11T22:17:41.000Z')",-0400,95331770,1.0,False,complete,True,,external,48.0,Functional Fitness
237494472,2022-06-11T22:01:01.408+0000,2022-06-11T22:02:01.793+0000,97,452453374,False,5.7663,155,121,,,,,0.000976925975275727,,,0.0,"[0, 253786, 536448, 399989, 7690, 0]",0.0009781756,,,576.7899169921875,1508418,"['2022-06-11T21:40:26.000Z','2022-06-11T22:00:26.000Z')",-0400,95329585,1.0,False,complete,True,,external,97.0,Spin
237190630,2022-06-10T18:45:51.975+0000,2022-06-10T18:54:22.798+0000,0,451774716,False,9.4027,164,139,,,,,0.003244474221101775,,,0.0,"[0, 46182, 337405, 892093, 459504, 0]",0.0032444743,,,1305.439208984375,1508418,"['2022-06-10T18:16:55.953Z','2022-06-10T18:45:51.070Z')",-0400,95255699,1.0,False,complete,True,,user,0.0,Running
236799367,2022-06-09T12:50:47.416+0000,2022-06-09T12:58:17.994+0000,63,450996894,True,8.6051,158,123,2803.5273300493645,,,,0.002691549462875426,65.11052,-0.014252,0.0,"[328805, 377796, 572924, 1204517, 136505, 0]",0.0026915495,,,1367.7423095703125,1508418,"['2022-06-09T12:07:05.253Z','2022-06-09T12:50:46.383Z')",-0400,95178881,1.0,False,complete,True,,user,63.0,Walking
236038705,2022-06-07T23:41:37.662+0000,2022-06-07T23:54:08.080+0000,48,450001072,False,6.1787,160,116,,,,,0.0012076481022872244,,,0.0,"[238443, 216295, 540254, 343185, 117280, 0]",0.0012076481,,,657.4364013671875,1508418,"['2022-06-07T23:17:21.610Z','2022-06-07T23:41:36.982Z')",-0400,95088553.0,1.0,False,complete,True,,user,48.0,Functional Fitness
236038705,2022-06-07T12:48:41.084+0000,2022-06-07T12:57:11.799+0000,63,449737071,True,7.8744,159,127,2454.522301320138,,,,0.0022177043661854344,78.89019,0.190794,0.0,"[106745, 192260, 485461, 1066090, 78827, 0]",0.0022177044,,,1124.3531494140625,1508418,"['2022-06-07T12:16:29.442Z','2022-06-07T12:48:38.805Z')",-0400,,1.0,False,complete,False,,user,63.0,Walking
235658774,2022-06-07T01:27:00.153+0000,2022-06-07T01:37:30.731+0000,30,449396276,False,12.673,177,137,,,,,0.00635656396211134,,,0.0,"[260516, 280702, 383558, 484526, 1459218, 17304]",0.006356564,,,2116.7978515625,1508418,"['2022-06-07T00:38:53.385Z','2022-06-07T01:26:59.673Z')",-0400,95026898,1.0,False,complete,True,,user,30.0,Soccer
235658774,2022-06-06T12:44:44.092+0000,2022-06-06T12:56:44.593+0000,63,449094591,True,6.9304,156,118,2405.4920715265603,,,,0.0016422747875815883,52.280582,0.868614,0.0,"[90401, 646007, 560420, 545060, 102861, 0]",0.0016422748,,,875.052978515625,1508418,"['2022-06-06T12:12:16.808Z','2022-06-06T12:44:41.841Z')",-0400,94980911,1.0,False,complete,True,,user,63.0,Walking
